Date,Username,Tweet-text,Tweet Link,Retweets,Likes,TweetImageUrl,Image
2014/09/25_09:52,https://twitter.com/BarackObama,Between droughts wildfires and dangerous storms the effects of #climate change are real. It's time to act: http://ofa.bo/i0zv ,https://twitter.com/BarackObama/status/515181976404627456,744,949,,
2014/09/25_08:15,https://twitter.com/BarackObama,Happening now: The President is delivering remarks at the United Nations on the Ebola epidemic. Tune in:http://ofa.bo/g0zG ,https://twitter.com/BarackObama/status/515157700955865088,436,657,,
2014/09/24_15:39,https://twitter.com/BarackObama,Watch as President Obama wishes L'Shanah Tovah a good year to those celebrating #RoshHashanah: http://ofa.bo/h0z8 ,https://twitter.com/BarackObama/status/514907100544503808,689,1064,,
2014/09/24_13:55,https://twitter.com/BarackObama,Add your name to support taking action on climate change: http://ofa.bo/f10j  #ActOnClimate,https://twitter.com/BarackObama/status/514880810949042176,591,823,,
2014/09/24_11:05,https://twitter.com/BarackObama,These Fortune 500 companies are stepping up their commitment to fight climate change: http://ofa.bo/s0yw  #ActOnClimate,https://twitter.com/BarackObama/status/514838036903755777,512,749,,
2014/09/24_08:57,https://twitter.com/BarackObama,It's time to #ActOnClimate: http://ofa.bo/q0zE ,https://twitter.com/BarackObama/status/514805934103605248,519,765,,
2014/09/24_07:13,https://twitter.com/BarackObama,WATCH: President Obama is addressing the United Nations General Assembly now. http://ofa.bo/t0y5  #UNGA,https://twitter.com/BarackObama/status/514779759566282752,516,707,,
2014/09/23_13:39,https://twitter.com/BarackObama,Retweet if you agree. #ActOnClimatepic.twitter.com/yFAfWr7UN4,https://twitter.com/BarackObama/status/514514458509451264,7381,3887,https://pbs.twimg.com/media/ByPsLFmCAAAJN1a.png,
2014/09/23_12:16,https://twitter.com/BarackObama,Now is the time to step up and support serious action to fight climate change: http://ofa.bo/a0yU  #ActOnClimate,https://twitter.com/BarackObama/status/514493542002331650,724,1019,,
2014/09/23_11:21,https://twitter.com/BarackObama,The most important title is not president or prime minister but citizen. —President Obama #CGI2014,https://twitter.com/BarackObama/status/514479577830129664,1659,2056,,
2014/09/23_11:12,https://twitter.com/BarackObama,LIVE: President Obama is speaking at #CGI2014. http://ofa.bo/s0yS pic.twitter.com/or58e7kflc,https://twitter.com/BarackObama/status/514477479700881408,532,982,https://pbs.twimg.com/media/ByPKioyCMAA82H_.jpg,
2014/09/23_10:16,https://twitter.com/BarackObama,I call on all countries to join us—not next year but now. —President Obama #ActOnClimate,https://twitter.com/BarackObama/status/514463316186374144,920,1379,,
2014/09/23_10:14,https://twitter.com/BarackObama,We have a special responsibility to lead. That's what big nations have to do. —President Obama #ActOnClimate,https://twitter.com/BarackObama/status/514462909749944322,623,994,,
2014/09/23_10:12,https://twitter.com/BarackObama,We have to work together as a global community to tackle this global threat before it is too late. —President Obama #ActOnClimate,https://twitter.com/BarackObama/status/514462253605609472,920,1179,,
2014/09/23_10:10,https://twitter.com/BarackObama,We are the first generation to feel the effect of climate change and the last generation who can do something about it. —President Obama,https://twitter.com/BarackObama/status/514461859542351872,4522,3559,,
2014/09/23_10:09,https://twitter.com/BarackObama,We cannot condemn our children and their children to a future they do not have the capacity to repair. —President Obama #ActOnClimate,https://twitter.com/BarackObama/status/514461560316497921,1258,1362,,
2014/09/23_10:02,https://twitter.com/BarackObama,LIVE: President Obama is delivering a call for action at the U.N. Climate Summit. http://ofa.bo/g0yM  #ActOnClimate,https://twitter.com/BarackObama/status/514459928367337472,329,549,,
2014/09/23_09:29,https://twitter.com/BarackObama,President Obama will make the case for strong climate action at the U.N. Climate Summit at 12:50 p.m. ET. Watch here: http://ofa.bo/r0z9 ,https://twitter.com/BarackObama/status/514451488135843840,405,675,,
2014/09/23_07:12,https://twitter.com/BarackObama,Happening now: President Obama is delivering a statement. http://ofa.bo/r0z9 ,https://twitter.com/BarackObama/status/514416921979006976,428,735,,
2014/09/22_14:53,https://twitter.com/BarackObama,ICYMI: President Obama is teaming up with major companies to fight climate change. Read more: http://ofa.bo/e0yI  #ActOnClimate,https://twitter.com/BarackObama/status/514170542228652032,2859,851,,
2014/09/22_13:29,https://twitter.com/BarackObama,Everyone has a role to play in ending sexual assault. #ItsOnUs: http://ofa.bo/f0zq ,https://twitter.com/BarackObama/status/514149632830488576,1230,1606,,
2014/09/22_12:08,https://twitter.com/BarackObama,Watch this video about the Earth's climate changing at an unprecedented rate: http://ofa.bo/f0zj  #ActOnClimate,https://twitter.com/BarackObama/status/514129147799425024,759,873,,
2014/09/22_07:38,https://twitter.com/BarackObama,Doug is a rancher in New Mexico and he's feeling the effects of climate change firsthand: http://ofa.bo/a0xw  #ActOnClimate,https://twitter.com/BarackObama/status/514061128872103937,389,682,,
2014/09/20_12:14,https://twitter.com/BarackObama,Check this out: @OFA volunteers in California took a stand for clean energy. http://ofa.bo/e0xQ  #SwitchToClean,https://twitter.com/BarackObama/status/513405769610715136,464,794,,
2014/09/20_09:48,https://twitter.com/BarackObama,Say you're ready to #WalkTheWalk on climate change.pic.twitter.com/WVLelJHwz9,https://twitter.com/BarackObama/status/513368994070667264,1553,1885,https://pbs.twimg.com/media/Bx_aYMXCYAA8wJm.png,
2014/09/19_12:23,https://twitter.com/BarackObama,Watch: It's time to stand up to sexual assault. http://ofa.bo/s0vj  #ItsOnUs,https://twitter.com/BarackObama/status/513045840521625600,833,1073,,
2014/09/19_11:05,https://twitter.com/BarackObama,Take the pledge to help make a fundamental shift in our culture around sexual assault: http://ofa.bo/b0yp  #ItsOnUs,https://twitter.com/BarackObama/status/513026064680243201,562,795,,
2014/09/19_09:51,https://twitter.com/BarackObama,Take a pledge to help keep women and men safe from sexual assault. —President Obama #ItsOnUs,https://twitter.com/BarackObama/status/513007495552712704,1113,1533,,
2014/09/19_09:42,https://twitter.com/BarackObama,It is on all of us to reject the quiet tolerance of sexual assault. —President Obama #ItsOnUs,https://twitter.com/BarackObama/status/513005176069046272,1319,1482,,
2014/09/19_09:39,https://twitter.com/BarackObama,It's not just on the survivors. —President Obama #ItsOnUs,https://twitter.com/BarackObama/status/513004479030247424,423,823,,
2014/09/19_09:35,https://twitter.com/BarackObama,We don't condemn sexual assault as loudly as we should. —President Obama #ItsOnUs,https://twitter.com/BarackObama/status/513003528017936384,1884,2293,,
2014/09/19_09:33,https://twitter.com/BarackObama,Sexual violence isn't just a crime—it's a civil rights violation. —President Obama #ItsOnUs,https://twitter.com/BarackObama/status/513002936201666561,2353,2518,,
2014/09/19_09:30,https://twitter.com/BarackObama,Campus sexual assault is no longer a thing that we as a nation can say 'It's not our problem.' —President Obama #ItsOnUs,https://twitter.com/BarackObama/status/513002203494498304,1392,1678,,
2014/09/19_09:26,https://twitter.com/BarackObama,This is not your fight alone. It's on all of us. —President Obama #ItsOnUs,https://twitter.com/BarackObama/status/513001099302023168,580,935,,
2014/09/19_09:16,https://twitter.com/BarackObama,Every one of these statistics is a life. — @VP Biden #ItsOnUs,https://twitter.com/BarackObama/status/512998637144920065,393,718,,
2014/09/19_09:07,https://twitter.com/BarackObama,LIVE: The President and @VP are launching #ItsOnUs because everyone has a role to play in stopping sexual assault. http://ofa.bo/i0wC ,https://twitter.com/BarackObama/status/512996403724181504,467,722,,
2014/09/19_07:17,https://twitter.com/BarackObama,FACT: No one can be denied coverage because of their current or past health. http://ofa.bo/i0wA  #BetterCarepic.twitter.com/iHDZtAt8AH,https://twitter.com/BarackObama/status/512968720961241088,718,1412,https://pbs.twimg.com/media/Bx5uVVJCEAAM53i.png,
2014/09/19_06:13,https://twitter.com/BarackObama,It's up to you to to keep the issues you care about front and center: http://ofa.bo/e0w0 ,https://twitter.com/BarackObama/status/512952713244856322,448,765,,
2014/09/18_16:02,https://twitter.com/BarackObama,Happening now: President Obama is delivering a statement on congressional passage of the Continuing Resolution.http://ofa.bo/f0wy ,https://twitter.com/BarackObama/status/512738398943969281,359,630,,
2014/09/18_14:13,https://twitter.com/BarackObama,As Congress leaves Washington it's your job to keep the conversation going on the important issues: http://ofa.bo/f0wj ,https://twitter.com/BarackObama/status/512710946410622976,331,593,,
2014/09/18_11:04,https://twitter.com/BarackObama,A new @WhiteHouse solar energy plan will cut carbon pollution and help save on energy bills: http://ofa.bo/g0vL  #ActOnClimate,https://twitter.com/BarackObama/status/512663402838126594,618,988,,
2014/09/18_08:26,https://twitter.com/BarackObama,Don't let polluters win: http://ofa.bo/a0vZ  #CleanWaterpic.twitter.com/fWErdZMI7V,https://twitter.com/BarackObama/status/512623598092038144,782,1134,https://pbs.twimg.com/media/Bx00chOCUAAoYou.png,
2014/09/18_06:58,https://twitter.com/BarackObama,Ranchers and farmers are facing instability due to the effects of climate change: http://ofa.bo/b0y3  #ActOnClimate,https://twitter.com/BarackObama/status/512601674200780801,385,727,,
2014/09/17_14:52,https://twitter.com/BarackObama,Supporting clean drinking water is common sense: http://ofa.bo/c0vD  #CleanWaterpic.twitter.com/wEERzcXzSm,https://twitter.com/BarackObama/status/512358408872132609,1085,1527,https://pbs.twimg.com/media/BxxDQeQCIAAac11.png,
2014/09/17_13:24,https://twitter.com/BarackObama,For more than two centuries our founding charter has guided our progress and defined us as a people. —President Obama on Constitution Day,https://twitter.com/BarackObama/status/512336427170807808,471,897,,
2014/09/17_11:00,https://twitter.com/BarackObama,This shouldn't be controversial: Keeping Americans' drinking water safe is a good thing. http://ofa.bo/d0sV  #CleanWater,https://twitter.com/BarackObama/status/512300102413586432,445,886,,
2014/09/17_09:03,https://twitter.com/BarackObama,Happening now: President Obama delivers remarks from MacDill Air Force Base in Tampa Florida. http://ofa.bo/c0un ,https://twitter.com/BarackObama/status/512270592066613248,271,550,,
2014/09/17_07:33,https://twitter.com/BarackObama,President Obama is partnering with more than a dozen major U.S. companies to #ActOnClimate. Read more:http://ofa.bo/c0uJ ,https://twitter.com/BarackObama/status/512247872377475073,422,742,,
2014/09/16_15:00,https://twitter.com/BarackObama,The burden of student loan debt is too great. If you agree go #OnTheRecord: http://ofa.bo/h0tf pic.twitter.com/YHo5b1omTO,https://twitter.com/BarackObama/status/511998137724989441,1571,1877,https://pbs.twimg.com/media/Bxr7l7tCcAAIxEn.png,
2014/09/16_13:05,https://twitter.com/BarackObama,LIVE: President Obama is speaking at the @CDCGov in Atlanta. Tune in here: http://ofa.bo/f0v1 ,https://twitter.com/BarackObama/status/511969163133214721,298,564,,
2014/09/16_09:11,https://twitter.com/BarackObama,Stand up to polluters and protect the Clean Water Act: http://ofa.bo/f0uy  #CleanWater,https://twitter.com/BarackObama/status/511910250002137088,452,787,,
2014/09/16_07:52,https://twitter.com/BarackObama,This study concludes that no one has to choose between fighting climate change and growing the economy: http://ofa.bo/q0u5  #ActOnClimate,https://twitter.com/BarackObama/status/511890255348129792,1291,1209,,
2014/09/15_14:09,https://twitter.com/BarackObama,If you agree women should earn #EqualPay for equal work get your name #OnTheRecord: http://ofa.bo/h0tR pic.twitter.com/f9aOzXphdS,https://twitter.com/BarackObama/status/511622908838301696,1919,2218,https://pbs.twimg.com/media/BxmmUvwCYAAFtRW.png,
2014/09/15_12:24,https://twitter.com/BarackObama,If you believe in expanding economic opportunity go #OnTheRecord:http://ofa.bo/r0uI ,https://twitter.com/BarackObama/status/511596558232465409,307,631,,
2014/09/15_10:55,https://twitter.com/BarackObama,Happening now: The President is awarding the #MedalOfHonor the highest military honor. Watch here: http://ofa.bo/e0u3 ,https://twitter.com/BarackObama/status/511573924954394624,349,753,,
2014/09/15_09:51,https://twitter.com/BarackObama,There's been real progress since the financial crisis hit six years ago today but there's more work to do:http://ofa.bo/t0sX ,https://twitter.com/BarackObama/status/511558011689508864,402,829,,
2014/09/15_07:51,https://twitter.com/BarackObama,Put your support in (digital) ink. Go #OnTheRecord: http://ofa.bo/h0tO pic.twitter.com/TFiMaM3Gb7,https://twitter.com/BarackObama/status/511527646224588802,328,684,https://pbs.twimg.com/media/BxlPrtNCYAAmwWb.png,
2014/09/13_08:25,https://twitter.com/BarackObama,Watch the weekly address: The President reiterates his plan to confront the threat posed by ISIL.http://ofa.bo/f0u3 ,https://twitter.com/BarackObama/status/510811474911305728,525,964,,
2014/09/12_14:05,https://twitter.com/BarackObama,Student loan debt is not just a young person's problem: http://ofa.bo/e0sf  #OpportunityForAll,https://twitter.com/BarackObama/status/510534726113705984,998,1527,,
2014/09/12_12:00,https://twitter.com/BarackObama,Americans are paying less and getting more from their health care. More from @voxdotcom:http://ofa.bo/a0sW ,https://twitter.com/BarackObama/status/510503223254212608,373,693,,
2014/09/12_10:49,https://twitter.com/BarackObama,More than half a million @OFA supporters have gone #OnTheRecord for expanding economic opportunity. Join in: http://ofa.bo/c0sR ,https://twitter.com/BarackObama/status/510485402742845440,240,530,,
2014/09/12_09:19,https://twitter.com/BarackObama,People who love their country can change it ... That is the promise of AmeriCorps. —President Obama #AmeriCorps20,https://twitter.com/BarackObama/status/510462808769589249,760,1123,,
2014/09/12_09:15,https://twitter.com/BarackObama,If you're an employer … look to AmeriCorps. Look to the Peace Corps. —President Obama #AmeriCorps20,https://twitter.com/BarackObama/status/510461673140793345,381,726,,
2014/09/12_09:12,https://twitter.com/BarackObama,We've seen again and again how national service gives young people valuable training … and employers have noticed. —President Obama,https://twitter.com/BarackObama/status/510460885668597760,358,705,,
2014/09/12_09:08,https://twitter.com/BarackObama,We are determined to help AmeriCorps succeed. —President Obama #AmeriCorps20,https://twitter.com/BarackObama/status/510460036003278849,256,593,,
2014/09/12_09:06,https://twitter.com/BarackObama,I began to understand what citizenship meant—not just words on a page. —President Obama on community service #AmeriCorps20,https://twitter.com/BarackObama/status/510459358358958080,370,723,,
2014/09/12_09:03,https://twitter.com/BarackObama,The Obama household was on board with AmeriCorps from the start. —President Obama #AmeriCorps20,https://twitter.com/BarackObama/status/510458618198515712,192,514,,
2014/09/12_08:56,https://twitter.com/BarackObama,You have made America stronger because of what you've done. —President Obama to @americorps #AmeriCorps20,https://twitter.com/BarackObama/status/510456817604763648,405,715,,
2014/09/12_08:49,https://twitter.com/BarackObama,LIVE: The President is celebrating 20 years of @AmeriCorps #GettingThingsDone. Watch: http://ofa.bo/p0vK  #AmeriCorps20,https://twitter.com/BarackObama/status/510455108253929472,217,501,,
2014/09/12_08:03,https://twitter.com/BarackObama,Happy birthday to AmeriCorps which has been #GettingThingsDone for 20 years: http://ofa.bo/c0qf  #AmeriCorps20,https://twitter.com/BarackObama/status/510443629673193472,565,916,,
2014/09/11_14:42,https://twitter.com/BarackObama,Watch: Last night President Obama addressed the nation about the threat from ISIL.http://ofa.bo/j0sK ,https://twitter.com/BarackObama/status/510181557772881920,509,805,,
2014/09/11_11:02,https://twitter.com/BarackObama,America endures. #NeverForgetpic.twitter.com/IcSbGgIG7U,https://twitter.com/BarackObama/status/510126238833209344,4058,5328,https://pbs.twimg.com/media/BxRVHFpCQAAGyhB.jpg,
2014/09/11_08:07,https://twitter.com/BarackObama,Thirteen years after small and hateful minds conspired to break us America stands tall. —President Obama #NeverForget,https://twitter.com/BarackObama/status/510082200134361088,8465,8357,,
2014/09/10_19:24,https://twitter.com/BarackObama,ICYMI: Watch the full remarks from President Obama's address to the nation tonight.http://ofa.bo/c0sG ,https://twitter.com/BarackObama/status/509890145454395392,698,1004,,
2014/09/10_18:02,https://twitter.com/BarackObama,Happening now: President Obama is addressing the nation. Watch here: http://ofa.bo/e0sO ,https://twitter.com/BarackObama/status/509869454365564928,1002,1238,,
2014/09/10_14:21,https://twitter.com/BarackObama,President Obama will address the nation at 9:00 p.m. ET about the threat posed by ISIL. Watch: http://ofa.bo/f0tI ,https://twitter.com/BarackObama/status/509813938557427712,893,968,,
2014/09/10_08:57,https://twitter.com/BarackObama,Raising the wage equal pay for equal work reining in student loan debt—go #OnTheRecord in support of action: http://ofa.bo/a0sG ,https://twitter.com/BarackObama/status/509732449320857600,554,902,,
2014/09/09_15:34,https://twitter.com/BarackObama,Put your name #OnTheRecord and make it clear where you stand on expanding economic opportunity: http://ofa.bo/s0rW ,https://twitter.com/BarackObama/status/509469801484267520,380,737,,
2014/09/09_14:25,https://twitter.com/BarackObama,The carbon pollution levels in the atmosphere rose at a dramatic rate last year. It's vital to #ActOnClimate:http://ofa.bo/e0rv ,https://twitter.com/BarackObama/status/509452439070576640,1099,1139,,
2014/09/09_10:27,https://twitter.com/BarackObama,We reaffirm the basic human right to be free from violence and abuse.—President Obama on the Violence Against Women Act's 20th anniversary,https://twitter.com/BarackObama/status/509392614840205312,1169,1486,,
2014/09/09_09:04,https://twitter.com/BarackObama,There’s no debate': 97 experts explain the scientific consensus on climate change More from @Salon: http://ofa.bo/a0rl  #ActOnClimate,https://twitter.com/BarackObama/status/509371785322590208,772,956,,
2014/09/08_12:40,https://twitter.com/BarackObama,It's been more than five years since the national minimum wage was raised. That's wrong: http://ofa.bo/a0rX  #RaiseTheWage,https://twitter.com/BarackObama/status/509063664482017281,916,1358,,
2014/09/08_11:30,https://twitter.com/BarackObama,Watch: Congress is back this week. Time to demand better from @SpeakerBoehner. http://ofa.bo/s0r1 ,https://twitter.com/BarackObama/status/509046165543731200,337,661,,
2014/09/08_09:47,https://twitter.com/BarackObama,On Women's Equality Day @OFA volunteers discussed ways to help working families succeed: http://ofa.bo/d0pr  #StandWithWomen,https://twitter.com/BarackObama/status/509020262033932288,426,747,,
2014/09/08_08:13,https://twitter.com/BarackObama,Watch: A special pep talk for @SpeakerBoehner.http://ofa.bo/f0s4 ,https://twitter.com/BarackObama/status/508996515923120128,291,559,,
2014/09/06_10:32,https://twitter.com/BarackObama,All the middle class in this country wants is a chance. No guarantee just a chance. — @VP Joe Bidenhttp://ofa.bo/t0p4 ,https://twitter.com/BarackObama/status/508306780494241792,889,1461,,
2014/09/06_08:10,https://twitter.com/BarackObama,Congress heads back to Washington this week—now is not the time to be cynical about what they can accomplish.pic.twitter.com/rUSFuU59UZ,https://twitter.com/BarackObama/status/508270934143533057,942,1707,https://pbs.twimg.com/media/Bw29uJsCIAAg15m.png,
2014/09/06_06:59,https://twitter.com/BarackObama,Watch @VP Joe Biden deliver the weekly address saying it's time to help the middle class: http://ofa.bo/a0qX  #OpportunityForAll,https://twitter.com/BarackObama/status/508253066572099584,380,791,,
2014/09/05_14:48,https://twitter.com/BarackObama,There's more to do but this is real progress: 10M private-sector jobs have been added over 54 straight months.http://ofa.bo/d0og ,https://twitter.com/BarackObama/status/508008701232697345,602,1122,,
2014/09/05_12:41,https://twitter.com/BarackObama,Say no to cynicism: http://ofa.bo/h0pZ pic.twitter.com/LxHNBqu294,https://twitter.com/BarackObama/status/507976950343041024,1441,1765,https://pbs.twimg.com/media/BwyyV-_IIAANC3c.png,
2014/09/05_11:30,https://twitter.com/BarackObama,In 54 straight months of job growth the economy has added 10 million private-sector jobs. There's still more to do.pic.twitter.com/A8LiVVEzcg,https://twitter.com/BarackObama/status/507959019232043008,1189,1488,https://pbs.twimg.com/media/BwyiCPsIUAACzqS.png,
2014/09/05_08:24,https://twitter.com/BarackObama,For just $123 a month Phil and his family of five are covered. http://ofa.bo/q0q3  #ThisIsWhy,https://twitter.com/BarackObama/status/507912193422413824,313,698,,
2014/09/04_13:58,https://twitter.com/BarackObama,You should reject cynicism: http://ofa.bo/g0pY ,https://twitter.com/BarackObama/status/507633711328677890,448,876,,
2014/09/04_12:58,https://twitter.com/BarackObama,I think it's wonderful. Tanyce is a cancer survivor and #ThisIsWhy she's praising her new health care plan: http://ofa.bo/j0qD ,https://twitter.com/BarackObama/status/507618684156645376,357,697,,
2014/09/04_11:38,https://twitter.com/BarackObama,Because some are standing in the way this has been the least productive Congress in modern history. Demand better: http://ofa.bo/b0sT ,https://twitter.com/BarackObama/status/507598543058501632,801,1090,,
2014/09/04_07:39,https://twitter.com/BarackObama,Add your name: http://ofa.bo/b0sO  Refuse to be cynical about what leaders in Congress can accomplish.,https://twitter.com/BarackObama/status/507538531070144514,296,653,,
2014/09/03_12:53,https://twitter.com/BarackObama,FACT: Total U.S. exports sustained 11.3 million American jobs in 2013. #MadeInAmerica,https://twitter.com/BarackObama/status/507255157793374208,410,817,,
2014/09/03_11:52,https://twitter.com/BarackObama,The other side hopes people like you will get cynical and tune out—you should refuse: http://ofa.bo/a0pi ,https://twitter.com/BarackObama/status/507239680010506240,430,760,,
2014/09/03_10:07,https://twitter.com/BarackObama,Congress is heading back to Washington next week: Refuse to be cynical about what they can get done.pic.twitter.com/aZWuEnOO2z,https://twitter.com/BarackObama/status/507213295179153409,1162,1842,https://pbs.twimg.com/media/Bwn7zY2CQAETFwN.png,
2014/09/03_08:03,https://twitter.com/BarackObama,Retweet if you think Congress should help rein in the burden of student loan debt. #OpportunityForAllpic.twitter.com/fCkcTgYOdb,https://twitter.com/BarackObama/status/507182148411871232,7783,3425,https://pbs.twimg.com/media/BwnfednCEAA7z2k.png,
2014/09/02_08:56,https://twitter.com/BarackObama,Organizers got together for an important conversation at @OFA's Women & Working Families Summit: http://ofa.bo/f0pS  #StandWithWomen,https://twitter.com/BarackObama/status/506833019789795328,396,727,,
2014/09/01_11:49,https://twitter.com/BarackObama,LIVE: President Obama is in Milwaukee speaking at Laborfest 2014. Tune in: http://ofa.bo/r0pn  #LaborDay,https://twitter.com/BarackObama/status/506514154594004992,446,913,,
2014/09/01_07:35,https://twitter.com/BarackObama,To every American working hard each and every single day happy #LaborDay.pic.twitter.com/tGCwLVQlyl,https://twitter.com/BarackObama/status/506450204686827520,3502,5808,https://pbs.twimg.com/media/BwdFxvLIIAAXgkQ.jpg,
2014/08/30_14:52,https://twitter.com/BarackObama,President Obama: It's time to raise the minimum wage. Watch the weekly address:http://ofa.bo/p0s3 ,https://twitter.com/BarackObama/status/505835375605321730,1005,1651,,
2014/08/30_10:39,https://twitter.com/BarackObama,In America no one who works full-time should ever have to raise a family in poverty. —President Obamahttp://ofa.bo/i0mY ,https://twitter.com/BarackObama/status/505771765550026753,2184,2876,,
2014/08/29_10:56,https://twitter.com/BarackObama,Let's keep building economic #OpportunityForAll. Learn more:http://ofa.bo/c0nR ,https://twitter.com/BarackObama/status/505413717035847680,423,899,,
2014/08/29_09:00,https://twitter.com/BarackObama,This is what the gender pay gap looks like for women just four years after college graduation: http://ofa.bo/e0nP  #OpportunityForAll,https://twitter.com/BarackObama/status/505384554165960706,764,1027,,
2014/08/28_14:55,https://twitter.com/BarackObama,Great news: Economic growth in the second quarter was even better than reported. http://ofa.bo/t0n6 ,https://twitter.com/BarackObama/status/505111372565209088,583,1154,,
2014/08/28_13:09,https://twitter.com/BarackObama,Happening now: President Obama is delivering a statement. Tune in here:http://ofa.bo/q0oN ,https://twitter.com/BarackObama/status/505084728639111169,318,627,,
2014/08/28_12:19,https://twitter.com/BarackObama,It's time to close the pay gap between men and women. #OpportunityForAllpic.twitter.com/ElmsbnvJZ2,https://twitter.com/BarackObama/status/505072102693556224,2187,2493,https://pbs.twimg.com/media/BwJgZpBCYAAtM7G.jpg,
2014/08/28_10:01,https://twitter.com/BarackObama,Retweet if you think these 28 million Americans deserve a raise. #OpportunityForAllpic.twitter.com/nIAblHSsJN,https://twitter.com/BarackObama/status/505037536738037760,3644,2191,https://pbs.twimg.com/media/BwJA9paCQAAGb98.png,
2014/08/28_08:55,https://twitter.com/BarackObama,Show off your grassroots organizing pride: http://ofa.bo/r0oW ,https://twitter.com/BarackObama/status/505020921946468353,240,536,,
2014/08/27_15:29,https://twitter.com/BarackObama,It's time to #RaiseTheWage: http://ofa.bo/f0nh  Make sure your name is on the petition.,https://twitter.com/BarackObama/status/504757691336515584,533,956,,
2014/08/27_13:37,https://twitter.com/BarackObama,To celebrate the power of grassroots organizing @OFA is giving away this free sticker. Get yours today: http://ofa.bo/t0mq ,https://twitter.com/BarackObama/status/504729401678782464,253,596,,
2014/08/27_11:09,https://twitter.com/BarackObama,Julius was able to follow his dream thanks to new affordable coverage: http://ofa.bo/s0oE  #ThisIsWhypic.twitter.com/1zPTApSBiB,https://twitter.com/BarackObama/status/504692275847258112,333,680,https://pbs.twimg.com/media/BwEG80kCIAAfhHj.png,
2014/08/27_09:29,https://twitter.com/BarackObama,Expecting an addition to the family? Check your health care options: http://ofa.bo/i0lr pic.twitter.com/Cjuev1ows2,https://twitter.com/BarackObama/status/504667043702919168,280,582,https://pbs.twimg.com/media/BwDwAG_CEAAUYEL.png,
2014/08/27_08:10,https://twitter.com/BarackObama,A climate for change: America should not wait while the world warms More from @washingtonpost: http://ofa.bo/h0lB  #ActOnClimate,https://twitter.com/BarackObama/status/504647157526183937,557,936,,
2014/08/26_14:23,https://twitter.com/BarackObama,Retweet if you agree that women deserve equal pay for equal work. #OpportunityForAllpic.twitter.com/RKgOASQ2LS,https://twitter.com/BarackObama/status/504378644400058368,10942,4972,https://pbs.twimg.com/media/Bv_ptD_CEAAa-tc.png,
2014/08/26_12:51,https://twitter.com/BarackObama,Watch: Immigration reform raising the minimum wage college affordability—it's time for economic #OpportunityForAll. http://ofa.bo/b0mb ,https://twitter.com/BarackObama/status/504355449966452739,541,886,,
2014/08/26_10:13,https://twitter.com/BarackObama,It's time to make the pay gap a thing of the past—American women deserve better. #WEMatter,https://twitter.com/BarackObama/status/504315795757744129,1466,1995,,
2014/08/26_09:46,https://twitter.com/BarackObama,“If you want somebody who knows how to get the job done no matter the mission hire a veteran.” —President Obama at #ALConvention,https://twitter.com/BarackObama/status/504309018785890304,762,1151,,
2014/08/26_09:37,https://twitter.com/BarackObama,I'm announcing 19 new executive actions to improve mental health care for those American heroes and their families. —President Obama,https://twitter.com/BarackObama/status/504306718730231808,776,1470,,
2014/08/26_09:32,https://twitter.com/BarackObama,Upholding our trust with our veterans is not just a matter of policy—it's a moral obligation. —President Obama at #ALConvention,https://twitter.com/BarackObama/status/504305387835645952,413,745,,
2014/08/26_09:05,https://twitter.com/BarackObama,LIVE: President Obama is speaking at the #ALConvention in Charlotte. Tune in: http://ofa.bo/i0jA  h/t @AmericanLegion,https://twitter.com/BarackObama/status/504298627309645825,213,435,,
2014/08/26_08:22,https://twitter.com/BarackObama,Watch: Austan Goolsbee talks about why Congress should act to build economic #OpportunityForAll.http://ofa.bo/a0jw ,https://twitter.com/BarackObama/status/504287752846725122,194,444,,
2014/08/25_15:27,https://twitter.com/BarackObama,#EnoughAlready. RT @OFA: Retweet if you agree: This is completely backward.pic.twitter.com/cV8I8xAQI7,https://twitter.com/BarackObama/status/504032264741605377,4720,2902,https://pbs.twimg.com/media/Bv6urGRCEAAKDRU.png,
2014/08/25_14:10,https://twitter.com/BarackObama,There's been progress in job creation and economic growth but Congress can do more to help the economy along: http://ofa.bo/g0jZ ,https://twitter.com/BarackObama/status/504012980703752193,388,752,,
2014/08/25_12:15,https://twitter.com/BarackObama,It's the best coverage Jim ever had and it came just in time: http://ofa.bo/f0l0  #ThisIsWhypic.twitter.com/3U1qB9JYah,https://twitter.com/BarackObama/status/503984137402056704,410,878,https://pbs.twimg.com/media/Bv6C5vCCMAAhwRs.png,
2014/08/25_10:57,https://twitter.com/BarackObama,Congress needs to act to build economic #OpportunityForAll: http://ofa.bo/a0jo ,https://twitter.com/BarackObama/status/503964455479574529,266,603,,
2014/08/24_14:59,https://twitter.com/BarackObama,Shout out to #LLWS U.S. champions Chicago's own Jackie Robinson West All-Stars. You made your city and country proud.,https://twitter.com/BarackObama/status/503662960792043522,1590,2363,,
2014/08/23_14:49,https://twitter.com/BarackObama,Thanks to the decisions we made to rescue and rebuild our economy ... America is leading again. —President Obamahttp://ofa.bo/e0ji ,https://twitter.com/BarackObama/status/503298066183897088,751,1455,,
2014/08/23_11:57,https://twitter.com/BarackObama,Read the truth about economic opportunity: http://ofa.bo/d0iq  #OpportunityForAll,https://twitter.com/BarackObama/status/503254711974502400,364,685,,
